E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num
0.11956922035374765,0.7769230769230769,0.5961352624233286,3.774458759932325e-07,101648641.99556416,145631554.7541966,412147.7624104807,330219.072548574,188722.93799661624,0.0,0.76,0.77,0.42,0.19,0.38,0.0,3099903364.601309,0.15790115878066238,1483.7319446777306,8.36,8.47,3.17,20.16,9.120000000000001,18.240000000000002,0
0.3860869506857204,0.7769230769230769,0.5503225174738897,3.8151476914914373e-07,94056475.56633557,118824331.24212074,476913.796383656,442156.5192880026,190757.38457457186,0.0,0.49,0.41,0.46,0.2,0.23,1.0,2861677090.8642263,0.09998294455108613,1716.8896669811616,5.39,4.51,10.1,22.080000000000002,9.600000000000001,11.040000000000001,0
0.20678910814490822,0.7769230769230769,0.8893738202614322,3.8663560989729973e-07,110344988.54772429,115844226.50866802,434407.160366642,366851.42542086146,193317.80494864986,0.0,0.62,0.5,0.26,0.13,0.53,2.0,4624743865.3594475,0.1450152359033138,1563.865777319911,6.82,5.5,7.68,12.48,6.24,25.44,0
0.28247808246582223,0.7769230769230769,0.8355931612581323,3.851065642764606e-07,109524227.881384,115473491.83730951,452837.8707200335,398640.79463564535,192553.2821382303,0.0,0.85,0.28,0.24,0.19,0.38,3.0,4345084438.542288,0.1252146178323415,1630.2163345921206,9.35,3.08,7.57,11.52,9.120000000000001,18.240000000000002,0
0.41858610440728566,0.7769230769230769,0.5562312679908405,3.785285965967562e-07,95891970.39348394,129017095.8623877,484219.156252011,455806.16385106,189264.2982983781,0.0,0.63,0.41,0.38,0.29,0.11,4.0,2892402593.552371,0.09086495413220672,1743.1889625072397,6.93,4.51,8.56,18.240000000000002,13.919999999999998,5.28,0
0.35411365665666483,0.7769230769230769,0.7618492867951212,3.848948475850025e-07,122971042.3894478,151953257.66734916,469615.75648895674,428727.73579579924,192447.42379250127,0.0,0.91,0.63,0.16,0.22,0.26,5.0,3961616291.33463,0.10979762951592269,1690.6167233602441,10.01,6.93,3.0600000000000005,7.68,10.56,12.48,0
0.4131210513934317,0.7769230769230769,0.6521355464636943,3.83774739068135e-07,105490546.68812333,118734530.22761367,482998.4160960115,453510.8415852413,191887.3695340675,0.0,0.38,0.63,0.16,0.36,0.21,6.0,3391104841.6112103,0.09728364139381297,1738.7942979456413,4.18,6.93,8.89,7.68,17.28,10.08,0
0.4289026398240985,0.7769230769230769,0.7717951698607322,3.83824668417099e-07,107508635.07594992,123615983.60271326,486515.2334613791,460139.10872612137,191912.3342085495,0.0,0.36,0.82,0.32,0.16,0.24,7.0,4013334883.2758074,0.09446315553813801,1751.4548404609645,3.96,9.02,7.02,15.36,7.68,11.52,0
0.20829683154664597,0.7769230769230769,0.6068558162699742,3.797201112259262e-07,95536444.61628935,128175486.12760264,434781.9265885616,367484.6692495913,189860.0556129631,0.0,0.45,0.83,0.52,0.12,0.37,8.0,3155650244.603866,0.13667881299175885,1565.2149357188218,4.95,9.129999999999999,5.920000000000002,24.96,5.76,17.759999999999998,0
0.23654846796583776,0.7769230769230769,0.8966920422889386,3.861321583851254e-07,120521335.05892149,122051362.78585598,441745.4836182777,379350.35654565186,193066.0791925627,0.0,0.89,0.48,0.17,0.18,0.45,9.0,4662798619.902481,0.1370527517591906,1590.2837410257996,9.790000000000001,5.279999999999999,4.93,8.16,8.64,21.6,0
